rank,ticker,name,sector,cap_band,close,ret_period,bench_ret,rs_vs_bench,rs_5d,rs_21d,rs_trend,max_dd_period,bench_dd,dd_vs_bench,current_dd,peer_rs_score,vol_label,rel_vol,acc_watch,pass_trend,score,period_label,period_start,trading_days
737,ECVT,ECOVYST INC,Materials,small,13.82,7.47,12.97,-5.5,0.58,,STRONG_UP,-5.41,-0.85,-4.56,-4.16,54.41,LOW,0.7017,-,1,15.491,period_1,2026-03-30,19
738,NBN,NORTHEAST BANK,Financials,small,119.77,8.89,12.97,-4.08,-4.51,,STRONG_DOWN,-3.81,-0.85,-2.96,-3.81,54.09,MED,1.1631,-,1,15.483,period_1,2026-03-30,19
739,PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,mid,10.24,7.99,12.97,-4.98,-8.11,,STRONG_DOWN,-9.89,-0.85,-9.04,-9.45,49.11,LOW,0.7662,-,1,15.453,period_1,2026-03-30,19
740,SIG,SIGNET JEWELERS LTD,Consumer Discretionary,mid,88.67,9.83,12.97,-3.14,-7.71,,STRONG_DOWN,-7.19,-0.85,-6.34,-7.19,49.31,LOW,0.7006,EARLY,0,15.439,period_1,2026-03-30,19
741,SBH,SALLY BEAUTY HOLDINGS INC,Consumer Discretionary,small,14.76,10.07,12.97,-2.9,-1.41,,STRONG_UP,-6.14,-0.85,-5.29,-2.64,50.0,LOW,0.5944,-,1,15.427,period_1,2026-03-30,19
742,UMH,UMH PROPERTIES INC,Real Estate,small,15.72,9.17,12.97,-3.8,-0.74,,STRONG_UP,-3.19,-0.85,-2.34,0.0,54.12,LOW,0.8475,-,1,15.418,period_1,2026-03-30,19
743,KTB,KONTOOR BRANDS INC,Consumer Discretionary,mid,72.71,9.8,12.97,-3.17,-7.79,,STRONG_DOWN,-7.81,-0.85,-6.96,-7.81,48.61,LOW,0.5732,-,1,15.403,period_1,2026-03-30,19
744,VSEC,VSE CORP,Industrials,mid,178.83,8.19,12.97,-4.78,-21.29,,STRONG_DOWN,-21.05,-0.85,-20.2,-21.05,37.5,LOW,0.513,EARLY,0,15.398,period_1,2026-03-30,19
745,NEOG,NEOGEN CORP,Health Care,mid,9.54,7.07,12.97,-5.9,-1.67,,STRONG_UP,-11.61,-0.85,-10.76,-7.74,48.25,LOW,0.7002,-,1,15.343,period_1,2026-03-30,19
746,AME,Ametek,Industrials,large,232.95,11.8,12.97,-1.17,-2.37,,STRONG_DOWN,-2.69,-0.85,-1.84,-1.63,50.83,LOW,0.688,-,1,15.333,period_1,2026-03-30,19
747,DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Financials,small,50.49,8.74,12.97,-4.23,-4.62,,STRONG_DOWN,-4.77,-0.85,-3.92,-4.77,52.67,MED,1.1972,-,0,15.285,period_1,2026-03-30,19
748,MSEX,MIDDLESEX WATER,Utilities,small,53.5,1.44,12.97,-11.53,-1.15,,STRONG_UP,-9.42,-0.85,-8.57,-4.21,57.69,HIGH,4.1311,-,1,15.266,period_1,2026-03-30,19
749,ESRT,EMPIRE STATE REALTY REIT INC TRUST,Real Estate,small,5.56,9.02,12.97,-3.95,-1.09,,STRONG_UP,-4.04,-0.85,-3.19,-0.54,52.94,MED,1.0662,-,0,15.259,period_1,2026-03-30,19
750,PCVX,VAXCYTE INC,Health Care,mid,59.49,8.24,12.97,-4.73,-4.77,,STRONG_DOWN,-5.21,-0.85,-4.36,-5.21,52.53,LOW,0.6499,-,1,15.175,period_1,2026-03-30,19
751,HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,small,9.89,1.44,12.97,-11.53,7.59,,STRONG_UP,-7.68,-0.85,-6.83,0.0,59.09,HIGH,1.9482,-,1,15.164,period_1,2026-03-30,19
752,FER,Ferrovial,Industrials,large,69.09,11.01,12.97,-1.96,-4.35,,STRONG_DOWN,-4.41,-0.85,-3.56,-4.41,49.58,MED,1.0749,-,1,15.158,period_1,2026-03-30,19
753,TRNS,TRANSCAT INC,Industrials,small,77.89,10.56,12.97,-2.41,-5.47,,STRONG_DOWN,-8.22,-0.85,-7.37,-6.52,46.25,LOW,0.4003,-,1,15.122,period_1,2026-03-30,19
754,SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,mid,46.48,7.89,12.97,-5.08,-3.5,,STRONG_UP,-7.06,-0.85,-6.21,-7.06,50.97,LOW,0.9315,-,1,15.122,period_1,2026-03-30,19
755,F,Ford Motor Company,Consumer Discretionary,large,12.38,10.44,12.97,-2.53,-4.54,,STRONG_DOWN,-3.81,-0.85,-2.96,-3.81,50.69,LOW,0.5999,-,1,15.083,period_1,2026-03-30,19
756,ONB,OLD NATIONAL BANCORP,Financials,mid,23.36,8.75,12.97,-4.22,-4.41,,STRONG_DOWN,-3.67,-0.85,-2.82,-3.67,53.02,MED,1.0459,-,1,15.064,period_1,2026-03-30,19
757,IEX,IDEX Corporation,Industrials,large,204.74,11.58,12.97,-1.39,-1.52,,STRONG_DOWN,-2.73,-0.85,-1.88,-0.92,50.0,LOW,0.5839,-,1,15.008,period_1,2026-03-30,19
758,GERN,GERON CORP,Health Care,small,1.5,6.38,12.97,-6.59,-4.58,,STRONG_UP,-15.25,-0.85,-14.4,-15.25,44.36,LOW,,-,1,14.992,period_1,2026-03-30,19
759,PARR,PAR PACIFIC HOLDINGS INC,Energy,mid,64.19,0.45,12.97,-12.52,7.8,,STRONG_UP,-12.89,-0.85,-12.04,-2.46,54.55,LOW,0.5419,-,1,14.969,period_1,2026-03-30,19
760,ABR,ARBOR REALTY TRUST REIT INC,Financials,small,7.97,8.44,12.97,-4.53,-2.7,,STRONG_UP,-4.67,-0.85,-3.82,-2.33,51.96,LOW,0.5545,-,0,14.922,period_1,2026-03-30,19
761,FISI,FINANCIAL INSTITUTIONS INC,Financials,small,33.71,8.57,12.97,-4.4,-4.56,,STRONG_DOWN,-4.04,-0.85,-3.19,-4.04,52.31,LOW,0.7826,-,1,14.89,period_1,2026-03-30,19
762,FSS,FEDERAL SIGNAL CORP,Industrials,mid,116.01,10.73,12.97,-2.24,-0.1,,STRONG_UP,-6.37,-0.85,-5.52,-1.62,47.08,LOW,0.5663,-,1,14.884,period_1,2026-03-30,19
763,ARDX,ARDELYX INC,Health Care,small,5.95,7.21,12.97,-5.76,-6.29,,STRONG_DOWN,-7.75,-0.85,-6.9,-7.75,50.19,LOW,0.6393,-,1,14.823,period_1,2026-03-30,19
764,PNW,Pinnacle West Capital,Utilities,large,102.3,1.74,12.97,-11.23,-1.37,,STRONG_UP,-3.49,-0.85,-2.64,-2.06,61.54,LOW,0.6229,-,1,14.762,period_1,2026-03-30,19
765,PRKS,UNITED PARKS AND RESORTS INC,Consumer Discretionary,small,33.8,9.42,12.97,-3.55,-5.42,,STRONG_DOWN,-10.34,-0.85,-9.49,-10.34,44.44,LOW,0.6963,-,0,14.759,period_1,2026-03-30,19
766,STOK,STOKE THERAPEUTICS INC,Health Care,small,34.03,7.11,12.97,-5.86,-7.4,,STRONG_DOWN,-8.69,-0.85,-7.84,-8.69,49.03,LOW,0.5419,-,1,14.717,period_1,2026-03-30,19
767,CON,CONCENTRA GROUP HOLDINGS PARENT IN,Health Care,mid,22.82,8.41,12.97,-4.56,-1.0,,STRONG_UP,-2.62,-0.85,-1.77,-0.78,53.31,LOW,0.8101,-,1,14.7,period_1,2026-03-30,19
768,THR,THERMON GROUP HOLDINGS INC,Industrials,small,54.18,10.59,12.97,-2.38,-0.63,,STRONG_UP,-6.28,-0.85,-5.43,-1.97,46.67,LOW,0.7867,-,1,14.678,period_1,2026-03-30,19
769,MLM,Martin Marietta Materials,Materials,large,615.3,7.28,12.97,-5.69,-2.66,,STRONG_UP,-4.3,-0.85,-3.45,-3.15,52.94,LOW,0.4529,PROGRESS,0,14.641,period_1,2026-03-30,19
770,CMG,Chipotle Mexican Grill,Consumer Discretionary,large,34.21,9.79,12.97,-3.18,-5.26,,STRONG_DOWN,-5.96,-0.85,-5.11,-5.1,47.92,LOW,0.7596,PROGRESS,0,14.637,period_1,2026-03-30,19
771,UVV,UNIVERSAL CORP,Consumer Staples,small,53.67,2.75,12.97,-10.22,3.15,,STRONG_UP,-3.25,-0.85,-2.4,-0.19,60.0,LOW,0.6303,-,1,14.632,period_1,2026-03-30,19
772,CGON,CG ONCOLOGY INC,Health Care,mid,68.68,7.38,12.97,-5.59,-3.18,,STRONG_UP,-6.47,-0.85,-5.62,-6.47,50.58,LOW,0.4267,-,1,14.624,period_1,2026-03-30,19
773,NUVL,NUVALENT INC CLASS A,Health Care,mid,104.5,8.04,12.97,-4.93,-4.19,,STRONG_UP,-4.0,-0.85,-3.15,-4.0,52.14,HIGH,1.758,-,1,14.615,period_1,2026-03-30,19
774,DYN,DYNE THERAPEUTICS INC,Health Care,mid,18.26,6.85,12.97,-6.12,-9.53,,STRONG_DOWN,-10.53,-0.85,-9.68,-10.53,47.08,LOW,,-,1,14.58,period_1,2026-03-30,19
775,NE,NOBLE CORPORATION PLC,Energy,mid,49.54,1.33,12.97,-11.64,5.5,,STRONG_UP,-8.12,-0.85,-7.27,-2.38,56.82,LOW,0.5296,-,1,14.571,period_1,2026-03-30,19
776,CNO,CNO FINANCIAL GROUP INC,Financials,mid,43.71,8.79,12.97,-4.18,-1.26,,STRONG_UP,-1.54,-0.85,-0.69,-0.52,53.38,LOW,0.7686,-,1,14.549,period_1,2026-03-30,19
777,NHC,NATIONAL HEALTHCARE CORP,Health Care,mid,172.86,6.87,12.97,-6.1,3.03,,STRONG_UP,-9.96,-0.85,-9.11,-2.23,47.47,MED,1.0189,-,1,14.534,period_1,2026-03-30,19
778,AVA,AVISTA CORP,Utilities,mid,41.12,1.63,12.97,-11.34,-1.1,,STRONG_UP,-4.66,-0.85,-3.81,-2.3,59.62,LOW,,-,1,14.493,period_1,2026-03-30,19
779,BKNG,Booking Holdings,Consumer Discretionary,large,180.25,9.44,12.97,-3.53,-6.87,,STRONG_DOWN,-7.96,-0.85,-7.11,-6.13,45.83,LOW,0.6051,SHIFT,0,14.47,period_1,2026-03-30,19
780,SOLV,Solventum,Health Care,large,68.52,7.99,12.97,-4.98,-2.91,,STRONG_UP,-4.3,-0.85,-3.45,-2.78,51.36,LOW,0.4737,PROGRESS,0,14.451,period_1,2026-03-30,19
781,CCI,Crown Castle,Real Estate,large,86.34,8.36,12.97,-4.61,-2.13,,STRONG_UP,-4.27,-0.85,-3.42,-2.67,50.59,LOW,0.8378,SHIFT,0,14.359,period_1,2026-03-30,19
782,CNOB,CONNECTONE BANCORP INC,Financials,small,28.52,8.36,12.97,-4.61,-2.15,,STRONG_UP,-3.18,-0.85,-2.33,-1.42,51.6,MED,1.3048,-,1,14.335,period_1,2026-03-30,19
783,PLUS,EPLUS,Information Technology,mid,84.82,15.21,12.97,2.24,-1.87,,STRONG_DOWN,-4.13,-0.85,-3.28,-1.98,41.36,LOW,0.9493,-,1,14.288,period_1,2026-03-30,19
784,KALV,KALVISTA PHARMACEUTICALS INC,Health Care,small,19.63,6.92,12.97,-6.05,-6.68,,STRONG_DOWN,-8.58,-0.85,-7.73,-5.94,47.86,MED,1.0021,-,1,14.257,period_1,2026-03-30,19
785,DEA,EASTERLY GOVERNMENT PROPERTIES INC,Real Estate,small,23.52,8.59,12.97,-4.38,-0.27,,STRONG_UP,-2.35,-0.85,-1.5,0.0,51.76,LOW,0.9978,-,1,14.226,period_1,2026-03-30,19
786,WLY,JOHN WILEY AND SONS INC CLASS A,Communication,mid,41.07,9.2,12.97,-3.77,-2.18,,STRONG_UP,-3.21,-0.85,-2.36,-3.21,50.0,LOW,0.6154,-,1,14.2,period_1,2026-03-30,19
787,OCFC,OCEANFIRST FINANCIAL CORP,Financials,small,19.08,8.22,12.97,-4.75,-2.28,,STRONG_UP,-3.1,-0.85,-2.25,-1.55,51.25,HIGH,2.1363,-,1,14.15,period_1,2026-03-30,19
788,CPAY,Corpay,Financials,large,312.91,7.77,12.97,-5.2,-7.98,,STRONG_DOWN,-7.24,-0.85,-6.39,-7.24,47.69,LOW,0.5061,-,1,14.144,period_1,2026-03-30,19
789,HLMN,HILLMAN SOLUTIONS CORP,Industrials,small,8.81,10.54,12.97,-2.43,-2.3,,STRONG_UP,-5.17,-0.85,-4.32,-1.89,45.83,MED,1.2007,-,0,14.073,period_1,2026-03-30,19
790,KMB,Kimberly-Clark,Consumer Staples,large,97.85,1.56,12.97,-11.41,-1.44,,STRONG_UP,-4.63,-0.85,-3.78,-1.0,58.33,LOW,0.6355,PROGRESS,0,14.069,period_1,2026-03-30,19
791,LYV,Live Nation Entertainment,Communication Services,large,156.64,5.35,12.97,-7.62,-0.38,,STRONG_UP,-7.86,-0.85,-7.01,-5.8,50.0,LOW,0.8267,-,1,14.055,period_1,2026-03-30,19
792,SDGR,SCHRODINGER INC,Health Care,small,11.79,6.5,12.97,-6.47,-8.63,,STRONG_DOWN,-11.41,-0.85,-10.56,-8.46,44.75,LOW,0.7834,-,0,14.005,period_1,2026-03-30,19
793,SYBT,STOCK YARDS BANCORP INC,Financials,small,70.49,8.15,12.97,-4.82,-3.04,,STRONG_UP,-2.94,-0.85,-2.09,-2.87,50.89,LOW,0.8795,-,1,13.966,period_1,2026-03-30,19
794,JBI,JANUS INTERNATIONAL GROUP INC,Industrials,small,5.44,10.12,12.97,-2.85,-6.13,,STRONG_DOWN,-6.61,-0.85,-5.76,-5.39,44.58,LOW,0.8856,-,0,13.962,period_1,2026-03-30,19
795,DHT,DHT HOLDINGS INC,Energy,mid,18.06,0.73,12.97,-12.24,-3.95,,STRONG_UP,-7.93,-0.85,-7.08,-3.22,55.68,LOW,0.4558,-,1,13.932,period_1,2026-03-30,19
796,DOV,Dover Corporation,Industrials,large,224.78,10.83,12.97,-2.14,0.56,,STRONG_UP,-2.58,-0.85,-1.73,-1.48,47.5,LOW,0.8835,-,1,13.913,period_1,2026-03-30,19
797,BJRI,BJS RESTAURANTS INC,Consumer Discretionary,small,38.17,9.59,12.97,-3.38,-3.41,,STRONG_DOWN,-4.45,-0.85,-3.6,-2.68,47.22,LOW,0.7144,-,1,13.894,period_1,2026-03-30,19
798,IRTC,IRHYTHM HOLDINGS INC,Health Care,mid,122.35,7.13,12.97,-5.84,-2.79,,STRONG_UP,-5.14,-0.85,-4.29,-2.37,49.81,LOW,0.2772,PROGRESS,0,13.894,period_1,2026-03-30,19
799,BFC,BANK FIRST CORP,Financials,small,144.19,8.05,12.97,-4.92,2.97,,STRONG_UP,-3.89,-0.85,-3.04,-0.3,49.82,MED,1.0934,-,1,13.89,period_1,2026-03-30,19
800,TEAM,Atlassian,Technology,large,71.55,6.98,12.97,-5.99,-0.64,,STRONG_UP,-17.62,-0.85,-16.77,-3.32,37.5,LOW,0.7225,PROGRESS,0,13.885,period_1,2026-03-30,19
801,NWSA,News Corp (Class A),Communication Services,large,26.2,5.73,12.97,-7.24,0.15,,STRONG_UP,-2.13,-0.85,-1.28,-1.69,54.55,LOW,0.7976,SHIFT,0,13.853,period_1,2026-03-30,19
802,DDOG,Datadog,Information Technology,large,129.48,11.8,12.97,-1.17,-0.94,,STRONG_UP,-12.45,-0.85,-11.6,-2.01,36.13,LOW,0.5689,SHIFT,0,13.851,period_1,2026-03-30,19
803,DLX,DELUXE CORP,Industrials,small,30.33,10.86,12.97,-2.11,-1.49,,STRONG_UP,-1.89,-0.85,-1.04,-0.95,47.92,LOW,0.5726,-,1,13.844,period_1,2026-03-30,19
804,EE,EXCELERATE ENERGY INC CLASS A,Energy,mid,33.76,1.35,12.97,-11.62,-3.86,,STRONG_UP,-4.53,-0.85,-3.68,-3.27,57.95,LOW,0.6672,-,1,13.841,period_1,2026-03-30,19
805,SHW,Sherwin-Williams,Materials,large,337.7,6.9,12.97,-6.07,-2.55,,STRONG_UP,-3.6,-0.85,-2.75,-2.27,51.47,LOW,0.9656,SHIFT,0,13.838,period_1,2026-03-30,19
806,COST,Costco,Consumer Staples,large,1011.15,1.46,12.97,-11.51,0.6,,STRONG_UP,-5.55,-0.85,-4.7,-2.02,56.67,LOW,0.8701,-,1,13.807,period_1,2026-03-30,19
807,UAL,United Airlines Holdings,Industrials,large,93.0,9.14,12.97,-3.83,-6.71,,STRONG_DOWN,-10.36,-0.85,-9.51,-8.64,41.25,LOW,0.8101,EARLY,0,13.696,period_1,2026-03-30,19
808,ZBRA,Zebra Technologies,Information Technology,large,227.71,14.25,12.97,1.28,-4.78,,STRONG_DOWN,-4.4,-0.85,-3.55,-4.04,40.31,LOW,0.8226,SHIFT,0,13.67,period_1,2026-03-30,19
809,LQDA,LIQUIDIA CORP,Health Care,mid,37.31,6.05,12.97,-6.92,-1.67,,STRONG_UP,-12.44,-0.85,-11.59,-9.88,43.19,LOW,0.4703,-,1,13.666,period_1,2026-03-30,19
810,CDW,CDW Corporation,Information Technology,large,135.32,14.18,12.97,1.21,-1.85,,STRONG_DOWN,-5.0,-0.85,-4.15,-5.0,39.79,LOW,0.6506,SHIFT,0,13.666,period_1,2026-03-30,19
811,UFPT,UFP TECHNOLOGIES INC,Health Care,small,200.06,7.12,12.97,-5.85,-1.24,,STRONG_UP,-4.7,-0.85,-3.85,-1.81,49.42,MED,1.2123,-,0,13.641,period_1,2026-03-30,19
812,YOU,CLEAR SECURE INC CLASS A,Information Technology,mid,54.81,11.74,12.97,-1.23,-4.29,,STRONG_DOWN,-12.26,-0.85,-11.41,-6.13,35.6,LOW,0.4549,-,1,13.611,period_1,2026-03-30,19
813,KBH,KB HOME,Consumer Discretionary,mid,55.27,9.42,12.97,-3.55,-0.65,,STRONG_UP,-6.45,-0.85,-5.6,-1.55,44.44,LOW,0.8249,PROGRESS,0,13.592,period_1,2026-03-30,19
814,FLR,FLUOR CORP,Industrials,mid,48.23,10.16,12.97,-2.81,-0.47,,STRONG_UP,-4.88,-0.85,-4.03,-2.68,45.0,LOW,0.8183,-,1,13.585,period_1,2026-03-30,19
815,CBU,COMMUNITY FINANCIAL SYSTEM INC,Financials,mid,62.32,8.08,12.97,-4.89,-2.39,,STRONG_UP,-2.1,-0.85,-1.25,-1.66,50.53,LOW,0.6259,-,1,13.578,period_1,2026-03-30,19
816,ULTA,Ulta Beauty,Consumer Discretionary,large,558.55,9.5,12.97,-3.47,-3.13,,STRONG_UP,-4.1,-0.85,-3.25,-2.39,46.53,LOW,0.565,PROGRESS,0,13.546,period_1,2026-03-30,19
817,AUB,ATLANTIC UNION BANKSHARES CORP,Financials,mid,37.4,7.91,12.97,-5.06,-4.17,,STRONG_UP,-4.24,-0.85,-3.39,-3.78,48.4,MED,1.0665,-,1,13.513,period_1,2026-03-30,19
818,KAI,KADANT INC,Industrials,mid,312.76,9.9,12.97,-3.07,-6.25,,STRONG_DOWN,-5.75,-0.85,-4.9,-5.75,44.17,MED,1.2094,-,1,13.493,period_1,2026-03-30,19
819,FIVN,FIVE9 INC,Information Technology,small,16.55,12.05,12.97,-0.92,1.17,,STRONG_UP,-10.28,-0.85,-9.43,-0.24,36.65,LOW,0.8971,-,0,13.456,period_1,2026-03-30,19
820,SHO,SUNSTONE HOTEL INVESTORS REIT INC,Real Estate,small,9.64,8.31,12.97,-4.66,-1.66,,STRONG_UP,-2.46,-0.85,-1.61,-1.03,49.41,LOW,0.4485,-,1,13.442,period_1,2026-03-30,19
821,ARI,APOLLO COMMERCIAL REAL ESTATE FINA,Financials,small,11.12,8.07,12.97,-4.9,0.17,,STRONG_UP,-1.96,-0.85,-1.11,-0.89,50.18,LOW,0.7067,-,1,13.427,period_1,2026-03-30,19
822,PGNY,PROGYNY INC,Health Care,small,18.17,7.07,12.97,-5.9,-3.26,,STRONG_UP,-5.2,-0.85,-4.35,-2.52,48.25,LOW,0.9613,-,0,13.42,period_1,2026-03-30,19
823,MIR,MIRION TECHNOLOGIES INC CLASS A,Information Technology,mid,19.71,13.8,12.97,0.83,-0.02,,STRONG_DOWN,-5.11,-0.85,-4.26,-2.14,39.27,LOW,0.8796,PROGRESS,0,13.391,period_1,2026-03-30,19
824,AORT,ARTIVION INC,Health Care,small,37.76,6.64,12.97,-6.33,-3.42,,STRONG_UP,-8.66,-0.85,-7.81,-2.68,45.14,LOW,0.3533,-,0,13.353,period_1,2026-03-30,19
825,CPF,CENTRAL PACIFIC FINANCIAL CORP,Financials,small,34.01,8.0,12.97,-4.97,-2.95,,STRONG_UP,-2.41,-0.85,-1.56,-2.41,49.47,LOW,0.4922,-,1,13.321,period_1,2026-03-30,19
826,NDAQ,"Nasdaq, Inc.",Financials,large,89.9,7.64,12.97,-5.33,1.68,,STRONG_UP,-5.6,-0.85,-4.75,0.0,46.62,LOW,0.951,SHIFT,0,13.279,period_1,2026-03-30,19
827,LUV,Southwest Airlines,Industrials,large,39.45,8.71,12.97,-4.26,-6.4,,STRONG_DOWN,-11.59,-0.85,-10.74,-7.61,39.17,LOW,0.9412,-,1,13.269,period_1,2026-03-30,19
828,UE,URBAN EDGE PROPERTIES,Real Estate,mid,21.7,8.23,12.97,-4.74,-0.78,,STRONG_UP,-3.04,-0.85,-2.19,-1.45,48.24,LOW,0.7558,-,1,13.233,period_1,2026-03-30,19
829,FUL,HB FULLER,Materials,mid,62.83,5.7,12.97,-7.27,-3.87,,STRONG_UP,-7.52,-0.85,-6.67,-3.13,47.06,LOW,0.666,-,1,13.211,period_1,2026-03-30,19
830,PFSI,PENNYMAC FINANCIAL SERVICES INC,Financials,mid,91.39,7.64,12.97,-5.33,-3.82,,STRONG_UP,-4.99,-0.85,-4.14,-3.36,46.98,LOW,0.3767,SHIFT,0,13.204,period_1,2026-03-30,19
831,CRL,Charles River Laboratories,Health Care,mid,169.8,6.31,12.97,-6.66,-9.22,,STRONG_DOWN,-9.59,-0.85,-8.74,-8.48,43.97,LOW,0.7207,-,0,13.149,period_1,2026-03-30,19
832,AEE,Ameren,Utilities,large,111.12,1.31,12.97,-11.66,-0.87,,STRONG_UP,-4.44,-0.85,-3.59,-2.8,55.77,LOW,0.7212,-,1,13.144,period_1,2026-03-30,19
833,AIN,ALBANY INTERNATIONAL CORP CLASS A,Industrials,small,55.32,9.7,12.97,-3.27,-5.99,,STRONG_DOWN,-5.26,-0.85,-4.41,-5.26,43.75,MED,1.251,-,0,13.14,period_1,2026-03-30,19
834,RLJ,RLJ LODGING TRUST REIT,Real Estate,small,7.97,8.14,12.97,-4.83,-3.9,,STRONG_UP,-4.01,-0.85,-3.16,-3.16,47.06,LOW,0.513,-,1,13.134,period_1,2026-03-30,19
835,NSIT,INSIGHT ENTERPRISES INC,Information Technology,mid,73.23,13.66,12.97,0.69,-4.96,,STRONG_DOWN,-4.92,-0.85,-4.07,-4.92,38.74,LOW,0.7581,PROGRESS,0,13.119,period_1,2026-03-30,19
836,KYMR,KYMERA THERAPEUTICS INC,Health Care,mid,84.91,6.83,12.97,-6.14,-3.06,,STRONG_UP,-5.51,-0.85,-4.66,-5.51,46.69,LOW,0.5584,-,1,12.949,period_1,2026-03-30,19
837,UFCS,UNITED FIRE GROUP INC,Financials,small,40.15,7.84,12.97,-5.13,0.5,,STRONG_UP,-2.77,-0.85,-1.92,-0.57,48.04,LOW,0.88,-,1,12.936,period_1,2026-03-30,19
838,BKV,BKV CORP,Energy,mid,29.08,-0.65,12.97,-13.62,4.51,,STRONG_UP,-9.67,-0.85,-8.82,-0.65,52.27,LOW,0.8418,-,1,12.879,period_1,2026-03-30,19
839,DCH,DAUCH CORPORATION,Consumer Discretionary,small,5.94,8.99,12.97,-3.98,-3.2,,STRONG_UP,-6.72,-0.85,-5.87,-4.35,42.36,LOW,0.3036,-,0,12.877,period_1,2026-03-30,19
840,NTB,BANK OF NT BUTTERFIELD & SON LTD,Financials,mid,55.87,7.92,12.97,-5.05,-1.38,,STRONG_UP,-1.75,-0.85,-0.9,-1.31,48.75,LOW,0.7607,-,1,12.875,period_1,2026-03-30,19
841,COF,Capital One,Financials,large,191.39,7.44,12.97,-5.53,-7.7,,STRONG_DOWN,-7.3,-0.85,-6.45,-7.3,43.77,LOW,0.955,EARLY,0,12.854,period_1,2026-03-30,19
842,KVUE,Kenvue,Consumer Staples,large,17.49,1.45,12.97,-11.52,-1.25,,STRONG_UP,-3.74,-0.85,-2.89,-0.68,55.0,LOW,0.1966,PROGRESS,0,12.759,period_1,2026-03-30,19
843,NDSN,Nordson Corporation,Industrials,large,282.36,10.23,12.97,-2.74,-0.99,,STRONG_UP,-1.55,-0.85,-0.7,-0.52,45.42,LOW,0.5816,-,1,12.74,period_1,2026-03-30,19
844,PPG,PPG Industries,Materials,large,109.8,5.76,12.97,-7.21,-5.03,,STRONG_UP,-4.4,-0.85,-3.55,-4.4,48.53,LOW,0.6821,-,1,12.74,period_1,2026-03-30,19
845,FSBC,FIVE STAR BANCORP,Financials,small,40.5,7.74,12.97,-5.23,-1.98,,STRONG_UP,-2.82,-0.85,-1.97,-2.22,47.33,MED,1.2971,-,1,12.698,period_1,2026-03-30,19
846,OSW,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,mid,24.14,8.49,12.97,-4.48,-3.71,,STRONG_UP,-7.3,-0.85,-6.45,-3.21,41.67,LOW,0.6281,-,1,12.644,period_1,2026-03-30,19
847,VYX,NCR VOYIX CORP,Information Technology,small,7.06,13.14,12.97,0.17,-0.45,,STRONG_DOWN,-4.55,-0.85,-3.7,0.0,38.22,LOW,0.799,-,0,12.644,period_1,2026-03-30,19
848,CTBI,COMMUNITY TRUST BANCORP INC,Financials,small,65.15,7.63,12.97,-5.34,-1.96,,STRONG_UP,-3.67,-0.85,-2.82,-2.82,46.26,HIGH,1.5936,-,1,12.588,period_1,2026-03-30,19
849,CBOE,Cboe Global Markets,Financials,large,303.81,7.62,12.97,-5.35,-0.93,,STRONG_UP,-3.86,-0.85,-3.01,-1.8,45.91,LOW,0.7364,-,1,12.536,period_1,2026-03-30,19
850,FA,FIRST ADVANTAGE CORP,Industrials,small,12.46,8.92,12.97,-4.05,-1.93,,STRONG_UP,-7.25,-0.85,-6.4,-5.96,40.42,LOW,0.5824,-,0,12.426,period_1,2026-03-30,19
851,FDP,FRESH DEL MONTE PRODUCE INC,Consumer Staples,small,41.85,1.43,12.97,-11.54,0.35,,STRONG_UP,-4.31,-0.85,-3.46,-2.08,53.33,LOW,0.9628,-,1,12.421,period_1,2026-03-30,19
852,FCPT,FOUR CORNERS PROPERTY INC TRUST,Real Estate,mid,25.43,8.02,12.97,-4.95,-0.66,,STRONG_UP,-2.85,-0.85,-2.0,-0.86,45.88,MED,1.1285,-,1,12.384,period_1,2026-03-30,19
853,TDS,TELEPHONE AND DATA SYSTEMS INC,Communication,mid,45.21,8.18,12.97,-4.79,-1.09,,STRONG_UP,-2.68,-0.85,-1.83,-1.37,45.83,LOW,0.6529,-,1,12.382,period_1,2026-03-30,19
854,ANIP,ANI PHARMACEUTICALS INC,Health Care,small,78.64,6.69,12.97,-6.28,-4.52,,STRONG_UP,-4.57,-0.85,-3.72,-3.78,45.91,LOW,0.5483,-,0,12.377,period_1,2026-03-30,19
855,BCO,BRINKS,Industrials,mid,110.06,9.51,12.97,-3.46,-4.12,,STRONG_DOWN,-3.78,-0.85,-2.93,-3.78,42.92,LOW,0.7087,PROGRESS,0,12.371,period_1,2026-03-30,19
856,SMP,STANDARD MOTOR PRODUCTS INC,Consumer Discretionary,small,38.6,9.29,12.97,-3.68,1.81,,STRONG_UP,-3.14,-0.85,-2.29,0.0,43.75,MED,1.0916,-,1,12.34,period_1,2026-03-30,19
857,PNR,Pentair,Industrials,large,91.75,9.57,12.97,-3.4,0.72,,STRONG_UP,-3.13,-0.85,-2.28,0.0,43.33,MED,1.4875,PROGRESS,0,12.323,period_1,2026-03-30,19
